ID	description	additional_image_link	condition	mpn	custom_label_2	title	availability	price	link	image_link	brand	item_group_id	custom_label_0	google_product_category	product_type	adult
8857	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8857	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 5х8 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"24350 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-5h8h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8857		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8858	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8858	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 5х10 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"28600 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-5h10h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8858		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8859	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8859	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 5х12 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"32850 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-5h12h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8859		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8860	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8860	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 5х14 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"37100 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-5h14h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8860		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8861	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8861	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 6х8 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"27000 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-6h8h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8861		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8862	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8862	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 6х10 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"31850 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-6h10h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8862		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8863	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8863	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 6х12 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"36700 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-6h12h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8863		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8864	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8864	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 6х14 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"41550 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-6h14h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8864		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8865	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8865	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 5х8 из оцинкованной квадратной трубы с поликарбонатом Soton 8 мм"	"in stock"	"27550 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-5h8h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8865		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8866	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8866	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 5х10 из оцинкованной квадратной трубы с поликарбонатом Soton 8 мм"	"in stock"	"32300 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-5h10h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8866		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8867	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8867	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 5х12 из оцинкованной квадратной трубы с поликарбонатом Soton 8 мм"	"in stock"	"37100 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-5h12h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8867		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8868	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8868	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 5х14 из оцинкованной квадратной трубы с поликарбонатом Soton 8 мм"	"in stock"	"41900 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-5h14h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8868		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8869	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8869	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 6х8 из оцинкованной квадратной трубы с поликарбонатом Soton 8 мм"	"in stock"	"30450 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-6h8h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8869		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8870	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8870	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 6х10 из оцинкованной квадратной трубы с поликарбонатом Soton 8 мм"	"in stock"	"35900 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-6h10h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8870		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8871	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8871	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 6х12 из оцинкованной квадратной трубы с поликарбонатом Soton 8 мм"	"in stock"	"41300 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-6h12h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8871		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8872	"Каркас теплицы «Алмир» изготовлен из квадратной оцинкованной трубы 30х30 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь и две форточки, второй — две форточки. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-09.jpg	new	8872	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с"	"Теплица «Алмир» 6х14 из оцинкованной квадратной трубы с поликарбонатом Soton 8 мм"	"in stock"	"46750 UAH"	https://fabrika-teplic.com/vitrina/teplicza-almir-6h14h26-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-01.png	"Alistan Shop"	8872		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Алмир» с поликарбонатом > Теплицы с поликарбонатом"	no
8881	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
В стандартной комплектации теплицы плёнка крепится к каркасу прижимными планками. В расширенной комплектации (+ 1 200 грн) для крепления плёнки используется зигзаг-профиль.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-fl-4m-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-fl-4m-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-fl-4m-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-fl-4m-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-fl-4m-06.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-fl-4m-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-fl-4m-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-fl-4m-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplicza-plenka-19.jpg	new	8881	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"	"Теплица «Веган» 4х6 из оцинкованной квадратной трубы с пленкой 150 мкм"	"in stock"	"5850 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-4h6x22-iz-oczinkovannoj-kvadratnoj-truby-s-plenkoj-150-mkm/	https://fabrika-teplic.com/wp-content/uploads/vegan-fl-4m-06.png	"Alistan Shop"	8881		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"	no
