ID	description	additional_image_link	condition	gtin	mpn	custom_label_2	image_link	title	custom_label_0	item_group_id	google_product_category	product_type	link	price	availability	identifier_exists
7978	"Каркас теплиці «Титан» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1,5 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 250 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-12.jpg	new	7978	7978	"Теплиці «Титан» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/titan-17.png	"Теплиця «Титан» 3x8x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 4 мм"		7978	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-3x8x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-4-mm/	"10950 UAH"	"in stock"	no
7980	"Каркас теплиці «Титан» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1,5 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 250 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-12.jpg	new	7980	7980	"Теплиці «Титан» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/titan-17.png	"Теплиця «Титан» 3x8x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 6 мм"		7980	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-3x8x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-6-mm/	"15100 UAH"	"in stock"	no
7981	"Каркас теплиці «Титан» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1,5 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 250 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-12.jpg	new	7981	7981	"Теплиці «Титан» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/titan-17.png	"Теплиця «Титан» 3x8x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 8 мм"		7981	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-3x8x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-8-mm/	"16950 UAH"	"in stock"	no
7982	"Каркас теплиці «Титан» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1,5 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 250 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-12.jpg	new	7982	7982	"Теплиці «Титан» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/titan-17.png	"Теплиця «Титан» 3x10x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 4 мм"		7982	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-3x10x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-4-mm/	"12900 UAH"	"in stock"	no
7984	"Каркас теплиці «Титан» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1,5 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 250 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-12.jpg	new	7984	7984	"Теплиці «Титан» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/titan-17.png	"Теплиця «Титан» 3x10x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 6 мм"		7984	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-3x10x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-6-mm/	"17850 UAH"	"in stock"	no
7985	"Каркас теплиці «Титан» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1,5 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 250 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-12.jpg	new	7985	7985	"Теплиці «Титан» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/titan-17.png	"Теплиця «Титан» 3x10x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 8 мм"		7985	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-3x10x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-8-mm/	"20100 UAH"	"in stock"	no
8002	"Каркас теплиці «Титан Лайт» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 180 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/teplica-titan-01.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg	new	8002	8002	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/titan-light-17.png	"Теплиця «Титан Лайт» 3x6x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 4"		8002	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-lajt-3x6x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-4-mm/	"8100 UAH"	"in stock"	no
8004	"Каркас теплиці «Титан Лайт» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 180 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/teplica-titan-01.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg	new	8004	8004	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/titan-light-17.png	"Теплиця «Титан Лайт» 3x6x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 6"	recent-product	8004	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-lajt-3x6x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-6-mm/	"11500 UAH"	"in stock"	no
8005	"Каркас теплиці «Титан Лайт» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 180 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/teplica-titan-01.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg	new	8005	8005	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/titan-light-17.png	"Теплиця «Титан Лайт» 3x6x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 8"	recent-product	8005	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-lajt-3x6x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-8-mm/	"13050 UAH"	"in stock"	no
8006	"Каркас теплиці «Титан Лайт» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 180 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/teplica-titan-01.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg	new	8006	8006	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/titan-light-17.png	"Теплиця «Титан Лайт» 3x4x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 4"	recent-product	8006	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-lajt-3x4x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-4-mm/	"6400 UAH"	"in stock"	no
8007	"Каркас теплиці «Титан Лайт» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 180 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/teplica-titan-01.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg	new	8007	8007	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/titan-light-17.png	"Теплиця «Титан Лайт» 3x4x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 6"	recent-product	8007	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-lajt-3x4x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-6-mm/	"8950 UAH"	"in stock"	no
8008	"Каркас теплиці «Титан Лайт» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 180 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/teplica-titan-01.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg	new	8008	8008	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/titan-light-17.png	"Теплиця «Титан Лайт» 3x4x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 8"	recent-product	8008	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-lajt-3x4x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-8-mm/	"10100 UAH"	"in stock"	no
8009	"Каркас теплиці «Титан Лайт» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 180 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/teplica-titan-01.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg	new	8009	8009	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/titan-light-17.png	"Теплиця «Титан Лайт» 3x8x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 4"	recent-product	8009	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан Лайт» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-lajt-3x8x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-4-mm/	"9800 UAH"	"in stock"	no
